Command line: train.py --algorithm qrd3qn --world 5 --stage 1 --episodes 20000 --seed 5413 --gamma 0.93 --lr 0.00025 --model_path checkpoints/qrd3qn_w51_final_93_25.pt
================================================================================
Training started at 20260114-162858
Algorithm: QRD3QN
Environment: SuperMarioBros-5-1-v0
Random Seed: 5413
Resuming from checkpoint: checkpoints/qrd3qn_w51_final_93_25.pt
Total episodes: 20000
Batch size: 64, Learning rate: 0.00025
Memory size: 200000, Target update freq: 500
Quantiles: 51, Kappa: 1.0
Config: Gamma 0.93->0.93, Epsilon 1.0->0.015
================================================================================
Ep    1 |OrigR: 123.0 ShpR: 368.3 |X:  184.0( 184.0) AvgX100: 184.0 |AvgR: 368.3( 368.3)  0 |Ls: 0.0000 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6207 |OrigR: 742.0 ShpR:1661.2 |X:  818.0(2910.0) AvgX100: 998.1 |AvgR:2040.7(2292.8)411 |Ls: 0.1053 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6208 |OrigR: 637.0 ShpR:1443.7 |X:  705.0(2910.0) AvgX100: 986.6 |AvgR:2017.2(2292.8)412 |Ls: 0.1112 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6209 |OrigR: 637.0 ShpR:1443.7 |X:  705.0(2910.0) AvgX100: 985.6 |AvgR:2015.1(2292.8)413 |Ls: 0.1034 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6210 |OrigR:1758.0 ShpR:3783.3 |X: 1846.0(2910.0) AvgX100: 996.0 |AvgR:2036.5(2292.8)414 |Ls: 0.0970 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6211 |OrigR: 209.0 ShpR: 551.4 |X:  271.0(2910.0) AvgX100: 990.7 |AvgR:2025.5(2292.8)415 |Ls: 0.0953 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6212 |OrigR:2051.0 ShpR:4399.6 |X: 2152.0(2910.0) AvgX100:1009.5 |AvgR:2064.0(2292.8)416 |Ls: 0.1078 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6213 |OrigR: 139.0 ShpR: 403.9 |X:  200.0(2910.0) AvgX100:1009.5 |AvgR:2063.9(2292.8)417 |Ls: 0.0923 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6214 |OrigR: 141.0 ShpR: 407.1 |X:  201.0(2910.0) AvgX100:1008.8 |AvgR:2062.5(2292.8)418 |Ls: 0.0967 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6215 |OrigR: 141.0 ShpR: 407.1 |X:  201.0(2910.0) AvgX100:1008.8 |AvgR:2062.5(2292.8)419 |Ls: 0.1055 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6216 |OrigR: 141.0 ShpR: 407.1 |X:  201.0(2910.0) AvgX100:1008.8 |AvgR:2062.4(2292.8)420 |Ls: 0.0849 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6217 |OrigR: 734.0 ShpR:1641.4 |X:  809.0(2910.0) AvgX100:1008.6 |AvgR:2062.0(2292.8)421 |Ls: 0.1054 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6218 |OrigR: 949.0 ShpR:2099.4 |X: 1025.0(2910.0) AvgX100:1016.9 |AvgR:2079.0(2292.8)422 |Ls: 0.0977 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6219 |OrigR:1821.0 ShpR:3923.1 |X: 1911.0(2910.0) AvgX100:1017.5 |AvgR:2080.4(2292.8)423 |Ls: 0.0988 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6220 |OrigR:1761.0 ShpR:3792.1 |X: 1848.0(2910.0) AvgX100:1016.1 |AvgR:2077.4(2292.8)424 |Ls: 0.0926 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6221 |OrigR:1780.0 ShpR:3836.0 |X: 1871.0(2910.0) AvgX100:1026.5 |AvgR:2098.9(2292.8)425 |Ls: 0.0927 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6222 |OrigR: 737.0 ShpR:1651.2 |X:  809.0(2910.0) AvgX100:1026.5 |AvgR:2098.8(2292.8)426 |Ls: 0.1074 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6223 |OrigR:1765.0 ShpR:3800.5 |X: 1853.0(2910.0) AvgX100:1025.2 |AvgR:2097.1(2292.8)427 |Ls: 0.1072 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6224 |OrigR: 211.0 ShpR: 555.1 |X:  273.0(2910.0) AvgX100:1009.4 |AvgR:2064.8(2292.8)428 |Ls: 0.1037 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6225 |OrigR: 211.0 ShpR: 555.1 |X:  273.0(2910.0) AvgX100:1004.0 |AvgR:2053.7(2292.8)429 |Ls: 0.0902 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6226 |OrigR:1758.0 ShpR:3787.3 |X: 1846.0(2910.0) AvgX100:1012.0 |AvgR:2070.0(2292.8)430 |Ls: 0.1135 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6227 |OrigR: 742.0 ShpR:1662.2 |X:  812.0(2910.0) AvgX100:1015.6 |AvgR:2077.4(2292.8)431 |Ls: 0.0937 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6228 |OrigR: 212.0 ShpR: 552.7 |X:  272.0(2910.0) AvgX100:1010.2 |AvgR:2066.5(2292.8)432 |Ls: 0.1017 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6229 |OrigR: 648.0 ShpR:1466.3 |X:  718.0(2910.0) AvgX100:1000.8 |AvgR:2047.3(2292.8)433 |Ls: 0.1119 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6230 |OrigR: 636.0 ShpR:1441.1 |X:  704.0(2910.0) AvgX100: 991.3 |AvgR:2027.6(2292.8)434 |Ls: 0.1060 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6231 |OrigR: 391.0 ShpR: 929.6 |X:  455.0(2910.0) AvgX100: 987.8 |AvgR:2020.5(2292.8)435 |Ls: 0.0991 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6232 |OrigR:1768.0 ShpR:3805.8 |X: 1858.0(2910.0) AvgX100: 997.0 |AvgR:2039.3(2292.8)436 |Ls: 0.1088 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6233 |OrigR: 228.0 ShpR: 592.3 |X:  291.0(2910.0) AvgX100: 997.9 |AvgR:2041.1(2292.8)437 |Ls: 0.1280 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6234 |OrigR: 244.0 ShpR: 621.9 |X:  306.0(2910.0) AvgX100: 993.9 |AvgR:2033.0(2292.8)438 |Ls: 0.1084 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6235 |OrigR: 636.0 ShpR:1441.1 |X:  704.0(2910.0) AvgX100: 984.8 |AvgR:2014.2(2292.8)439 |Ls: 0.1114 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6236 |OrigR: 211.0 ShpR: 553.1 |X:  272.0(2910.0) AvgX100: 977.4 |AvgR:1999.0(2292.8)440 |Ls: 0.1091 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6237 |OrigR: 637.0 ShpR:1446.7 |X:  707.0(2910.0) AvgX100: 982.4 |AvgR:2009.4(2292.8)441 |Ls: 0.1312 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6238 |OrigR: 763.0 ShpR:1710.3 |X:  835.0(2910.0) AvgX100: 982.7 |AvgR:2010.0(2292.8)442 |Ls: 0.1001 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6239 |OrigR: 210.0 ShpR: 551.0 |X:  271.0(2910.0) AvgX100: 977.3 |AvgR:1999.1(2292.8)443 |Ls: 0.1096 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6240 |OrigR: 736.0 ShpR:1646.6 |X:  805.0(2910.0) AvgX100: 977.0 |AvgR:1998.6(2292.8)444 |Ls: 0.1110 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6241 |OrigR: 935.0 ShpR:2069.0 |X: 1012.0(2910.0) AvgX100: 980.9 |AvgR:2006.5(2292.8)445 |Ls: 0.1031 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6242 |OrigR: 876.0 ShpR:1943.1 |X:  951.0(2910.0) AvgX100: 982.2 |AvgR:2009.3(2292.8)446 |Ls: 0.1003 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6243 |OrigR: 636.0 ShpR:1440.1 |X:  706.0(2910.0) AvgX100: 981.2 |AvgR:2007.2(2292.8)447 |Ls: 0.1029 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6244 |OrigR:1838.0 ShpR:3957.8 |X: 1928.0(2910.0) AvgX100: 993.2 |AvgR:2032.0(2292.8)448 |Ls: 0.1013 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6245 |OrigR: 213.0 ShpR: 559.3 |X:  275.0(2910.0) AvgX100: 993.2 |AvgR:2032.0(2292.8)449 |Ls: 0.1073 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6246 |OrigR: 213.0 ShpR: 559.3 |X:  275.0(2910.0) AvgX100: 984.1 |AvgR:2013.2(2292.8)450 |Ls: 0.0838 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6247 |OrigR: 739.0 ShpR:1654.9 |X:  809.0(2910.0) AvgX100: 973.7 |AvgR:1992.0(2292.8)451 |Ls: 0.1134 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6248 |OrigR:1636.0 ShpR:3536.1 |X: 1723.0(2910.0) AvgX100: 973.7 |AvgR:1991.9(2292.8)452 |Ls: 0.1054 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6249 |OrigR: 634.0 ShpR:1437.4 |X:  704.0(2910.0) AvgX100: 970.2 |AvgR:1984.8(2292.8)453 |Ls: 0.1005 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6250 |OrigR:1557.0 ShpR:3368.2 |X: 1641.0(2910.0) AvgX100: 979.4 |AvgR:2003.7(2292.8)454 |Ls: 0.1073 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6251 |OrigR: 636.0 ShpR:1444.1 |X:  705.0(2910.0) AvgX100: 976.4 |AvgR:1997.5(2292.8)455 |Ls: 0.0882 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6252 |OrigR: 653.0 ShpR:1478.3 |X:  722.0(2910.0) AvgX100: 965.1 |AvgR:1974.3(2292.8)456 |Ls: 0.1181 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6253 |OrigR: 144.0 ShpR: 413.4 |X:  204.0(2910.0) AvgX100: 949.9 |AvgR:1943.1(2292.8)457 |Ls: 0.1249 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6254 |OrigR:1756.0 ShpR:3780.6 |X: 1849.0(2910.0) AvgX100: 958.3 |AvgR:1960.3(2292.8)458 |Ls: 0.0984 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6255 |OrigR:1900.0 ShpR:4085.5 |X: 1991.0(2910.0) AvgX100: 962.0 |AvgR:1968.0(2292.8)459 |Ls: 0.1040 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6256 |OrigR: 933.0 ShpR:2064.3 |X: 1007.0(2910.0) AvgX100: 969.4 |AvgR:1983.1(2292.8)460 |Ls: 0.1067 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6257 |OrigR: 934.0 ShpR:2066.4 |X: 1010.0(2910.0) AvgX100: 969.3 |AvgR:1983.0(2292.8)461 |Ls: 0.1098 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6258 |OrigR: 737.0 ShpR:1649.2 |X:  806.0(2910.0) AvgX100: 970.2 |AvgR:1984.8(2292.8)462 |Ls: 0.0944 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6259 |OrigR: 757.0 ShpR:1695.7 |X:  829.0(2910.0) AvgX100: 972.3 |AvgR:1989.1(2292.8)463 |Ls: 0.0909 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6260 |OrigR:1873.0 ShpR:4014.3 |X: 1993.0(2910.0) AvgX100: 984.2 |AvgR:2012.7(2292.8)464 |Ls: 0.1068 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6261 |OrigR:1855.0 ShpR:3993.5 |X: 1945.0(2910.0) AvgX100: 995.5 |AvgR:2036.1(2292.8)465 |Ls: 0.0994 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6262 |OrigR: 557.0 ShpR:1279.2 |X:  625.0(2910.0) AvgX100: 999.1 |AvgR:2043.4(2292.8)466 |Ls: 0.1041 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6263 |OrigR:1638.0 ShpR:3540.8 |X: 1725.0(2910.0) AvgX100:1008.3 |AvgR:2062.4(2292.8)467 |Ls: 0.1106 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6264 |OrigR:1831.0 ShpR:3943.6 |X: 1923.0(2910.0) AvgX100:1018.2 |AvgR:2083.0(2292.8)468 |Ls: 0.1095 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6265 |OrigR: 741.0 ShpR:1659.6 |X:  811.0(2910.0) AvgX100:1019.1 |AvgR:2084.8(2292.8)469 |Ls: 0.1049 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6266 |OrigR: 556.0 ShpR:1277.1 |X:  624.0(2910.0) AvgX100:1017.3 |AvgR:2081.2(2292.8)470 |Ls: 0.1089 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6267 |OrigR: 934.0 ShpR:2063.9 |X: 1011.0(2910.0) AvgX100:1020.2 |AvgR:2087.1(2292.8)471 |Ls: 0.1109 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6268 |OrigR:1899.0 ShpR:4083.9 |X: 1990.0(2910.0) AvgX100:1020.1 |AvgR:2087.0(2292.8)472 |Ls: 0.1043 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6269 |OrigR: 739.0 ShpR:1657.9 |X:  810.0(2910.0) AvgX100:1025.5 |AvgR:2098.0(2292.8)473 |Ls: 0.0996 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6270 |OrigR:1754.0 ShpR:3774.9 |X: 1845.0(2910.0) AvgX100:1024.0 |AvgR:2094.9(2292.8)474 |Ls: 0.1021 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6271 |OrigR: 956.0 ShpR:2114.6 |X: 1032.0(2910.0) AvgX100:1027.2 |AvgR:2101.4(2292.8)475 |Ls: 0.1039 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6272 |OrigR: 553.0 ShpR:1269.3 |X:  625.0(2910.0) AvgX100:1026.3 |AvgR:2099.6(2292.8)476 |Ls: 0.1208 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6273 |OrigR:1768.0 ShpR:3808.3 |X: 1857.0(2910.0) AvgX100:1033.0 |AvgR:2113.3(2292.8)477 |Ls: 0.1069 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6274 |OrigR:1758.0 ShpR:3786.3 |X: 1847.0(2910.0) AvgX100:1048.8 |AvgR:2145.6(2292.8)478 |Ls: 0.0997 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6275 |OrigR: 935.0 ShpR:2066.0 |X: 1008.0(2910.0) AvgX100:1051.8 |AvgR:2151.9(2292.8)479 |Ls: 0.1075 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6276 |OrigR: 863.0 ShpR:1918.8 |X:  936.0(2910.0) AvgX100:1058.1 |AvgR:2164.8(2292.8)480 |Ls: 0.0989 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6277 |OrigR:1758.0 ShpR:3783.8 |X: 1844.0(2910.0) AvgX100:1058.0 |AvgR:2164.7(2292.8)481 |Ls: 0.1021 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6278 |OrigR: 640.0 ShpR:1448.0 |X:  709.0(2910.0) AvgX100:1057.0 |AvgR:2162.7(2292.8)482 |Ls: 0.1022 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6279 |OrigR:1749.0 ShpR:3764.4 |X: 1843.0(2910.0) AvgX100:1067.3 |AvgR:2183.9(2292.8)483 |Ls: 0.0997 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6280 |OrigR: 870.0 ShpR:1933.0 |X:  943.0(2910.0) AvgX100:1066.5 |AvgR:2182.1(2292.8)484 |Ls: 0.1045 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6281 |OrigR: 864.0 ShpR:1921.4 |X:  938.0(2910.0) AvgX100:1068.8 |AvgR:2186.9(2292.8)485 |Ls: 0.1028 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6282 |OrigR: 735.0 ShpR:1644.0 |X:  809.0(2910.0) AvgX100:1069.7 |AvgR:2188.7(2292.8)486 |Ls: 0.1015 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6283 |OrigR: 739.0 ShpR:1655.9 |X:  809.0(2910.0) AvgX100:1068.5 |AvgR:2186.2(2292.8)487 |Ls: 0.1027 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6284 |OrigR: 544.0 ShpR:1251.4 |X:  613.0(2910.0) AvgX100:1055.9 |AvgR:2160.3(2292.8)488 |Ls: 0.0963 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6285 |OrigR: 635.0 ShpR:1438.5 |X:  704.0(2910.0) AvgX100:1044.5 |AvgR:2136.8(2292.8)489 |Ls: 0.0948 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6286 |OrigR:1110.0 ShpR:2432.5 |X: 1186.0(2910.0) AvgX100:1053.6 |AvgR:2155.6(2292.8)490 |Ls: 0.1080 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6287 |OrigR: 210.0 ShpR: 553.5 |X:  272.0(2910.0) AvgX100:1037.8 |AvgR:2123.3(2292.8)491 |Ls: 0.0995 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6288 |OrigR: 732.0 ShpR:1638.7 |X:  807.0(2910.0) AvgX100:1028.7 |AvgR:2104.3(2292.8)492 |Ls: 0.1054 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6289 |OrigR: 210.0 ShpR: 553.0 |X:  273.0(2910.0) AvgX100:1025.2 |AvgR:2097.1(2292.8)493 |Ls: 0.1048 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6290 |OrigR:1753.0 ShpR:3771.8 |X: 1842.0(2910.0) AvgX100:1025.1 |AvgR:2097.0(2292.8)494 |Ls: 0.0957 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6291 |OrigR:1768.0 ShpR:3809.3 |X: 1856.0(2910.0) AvgX100:1020.3 |AvgR:2087.1(2292.8)495 |Ls: 0.0979 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6292 |OrigR: 739.0 ShpR:1653.9 |X:  808.0(2910.0) AvgX100:1009.9 |AvgR:2065.9(2292.8)496 |Ls: 0.1002 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6293 |OrigR:1571.0 ShpR:3401.1 |X: 1657.0(2910.0) AvgX100:1017.0 |AvgR:2080.5(2292.8)497 |Ls: 0.0915 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6294 |OrigR:1758.0 ShpR:3787.3 |X: 1846.0(2910.0) AvgX100:1028.3 |AvgR:2103.9(2292.8)498 |Ls: 0.1040 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6295 |OrigR: 229.0 ShpR: 591.9 |X:  291.0(2910.0) AvgX100:1006.4 |AvgR:2058.7(2292.8)499 |Ls: 0.0951 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6296 |OrigR: 877.0 ShpR:1948.7 |X:  951.0(2910.0) AvgX100:1011.3 |AvgR:2068.9(2292.8)500 |Ls: 0.0996 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6297 |OrigR: 734.0 ShpR:1642.9 |X:  809.0(2910.0) AvgX100:1003.4 |AvgR:2052.5(2292.8)501 |Ls: 0.0940 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6298 |OrigR:1763.0 ShpR:3799.3 |X: 1852.0(2910.0) AvgX100:1013.8 |AvgR:2074.2(2292.8)502 |Ls: 0.0946 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6299 |OrigR:1756.0 ShpR:3779.1 |X: 1849.0(2910.0) AvgX100:1029.1 |AvgR:2105.6(2292.8)503 |Ls: 0.0921 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6300 |OrigR: 734.0 ShpR:1644.4 |X:  811.0(2910.0) AvgX100:1032.8 |AvgR:2112.9(2292.8)504 |Ls: 0.1151 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6301 |OrigR:1537.0 ShpR:3327.2 |X: 1621.0(2910.0) AvgX100:1037.1 |AvgR:2121.8(2292.8)505 |Ls: 0.0993 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6302 |OrigR: 935.0 ShpR:2069.0 |X: 1009.0(2910.0) AvgX100:1041.0 |AvgR:2129.8(2292.8)506 |Ls: 0.0951 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6303 |OrigR:1767.0 ShpR:3804.2 |X: 1857.0(2910.0) AvgX100:1033.6 |AvgR:2115.0(2292.8)507 |Ls: 0.0945 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6304 |OrigR: 930.0 ShpR:2058.0 |X: 1004.0(2910.0) AvgX100:1039.1 |AvgR:2126.4(2292.8)508 |Ls: 0.1064 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6305 |OrigR:1637.0 ShpR:3538.7 |X: 1724.0(2910.0) AvgX100:1049.3 |AvgR:2147.4(2292.8)509 |Ls: 0.1023 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6306 |OrigR: 641.0 ShpR:1455.6 |X:  711.0(2910.0) AvgX100:1048.3 |AvgR:2145.3(2292.8)510 |Ls: 0.0966 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6307 |OrigR: 737.0 ShpR:1648.2 |X:  811.0(2910.0) AvgX100:1048.2 |AvgR:2145.1(2292.8)511 |Ls: 0.0823 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6308 |OrigR: 862.0 ShpR:1916.7 |X:  935.0(2910.0) AvgX100:1050.5 |AvgR:2149.9(2292.8)512 |Ls: 0.0956 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6309 |OrigR:1759.0 ShpR:3787.9 |X: 1846.0(2910.0) AvgX100:1061.9 |AvgR:2173.3(2292.8)513 |Ls: 0.0980 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6310 |OrigR:1762.0 ShpR:3794.7 |X: 1849.0(2910.0) AvgX100:1062.0 |AvgR:2173.4(2292.8)514 |Ls: 0.0986 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 6311 |OrigR:1530.0 ShpR:3310.5 |X: 1619.0(2910.0) AvgX100:1075.5 |AvgR:2201.0(2292.8)515 |Ls: 0.0940 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
