Command line: train.py --algorithm qrd3qn --world 5 --stage 1 --episodes 20000 --seed 5413 --gamma 0.99 --lr 0.00025 --model_path checkpoints/qrd3qn_w51_final_93_25.pt
================================================================================
Training started at 20260115-102732
Algorithm: QRD3QN
Environment: SuperMarioBros-5-1-v0
Random Seed: 5413
Resuming from checkpoint: checkpoints/qrd3qn_w51_final_93_25.pt
Total episodes: 20000
Batch size: 64, Learning rate: 0.00025
Memory size: 200000, Target update freq: 500
Quantiles: 51, Kappa: 1.0
Config: Gamma 0.99->0.99, Epsilon 1.0->0.015
================================================================================
Ep    1 |OrigR: 123.0 ShpR: 368.3 |X:  184.0( 184.0) AvgX100: 184.0 |AvgR: 368.3( 368.3)  0 |Ls: 0.0000 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4734 |OrigR: 209.0 ShpR: 551.4 |X:  271.0(2345.0) AvgX100: 678.4 |AvgR:1360.5(1655.1)221 |Ls: 2.7003 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4735 |OrigR: 209.0 ShpR: 551.4 |X:  271.0(2345.0) AvgX100: 671.8 |AvgR:1347.4(1655.1)222 |Ls: 2.8848 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4736 |OrigR: 209.0 ShpR: 551.4 |X:  271.0(2345.0) AvgX100: 670.0 |AvgR:1343.6(1655.1)223 |Ls: 3.0792 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4737 |OrigR: 209.0 ShpR: 551.4 |X:  271.0(2345.0) AvgX100: 668.2 |AvgR:1340.1(1655.1)224 |Ls: 2.9033 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4738 |OrigR: 209.0 ShpR: 551.4 |X:  271.0(2345.0) AvgX100: 666.5 |AvgR:1336.5(1655.1)225 |Ls: 2.7801 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4739 |OrigR: 209.0 ShpR: 551.4 |X:  271.0(2345.0) AvgX100: 664.7 |AvgR:1332.9(1655.1)226 |Ls: 3.0995 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4740 |OrigR: 209.0 ShpR: 551.4 |X:  271.0(2345.0) AvgX100: 659.3 |AvgR:1322.1(1655.1)227 |Ls: 2.9996 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4741 |OrigR: 140.0 ShpR: 402.5 |X:  199.0(2345.0) AvgX100: 655.3 |AvgR:1314.0(1655.1)228 |Ls: 3.0710 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4742 |OrigR: 209.0 ShpR: 551.4 |X:  271.0(2345.0) AvgX100: 649.9 |AvgR:1303.0(1655.1)229 |Ls: 3.2268 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4743 |OrigR: 209.0 ShpR: 551.4 |X:  271.0(2345.0) AvgX100: 639.1 |AvgR:1281.2(1655.1)230 |Ls: 3.0395 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4744 |OrigR: 209.0 ShpR: 551.4 |X:  271.0(2345.0) AvgX100: 639.2 |AvgR:1281.5(1655.1)231 |Ls: 3.0345 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4745 |OrigR: 209.0 ShpR: 551.4 |X:  271.0(2345.0) AvgX100: 637.5 |AvgR:1277.9(1655.1)232 |Ls: 2.8031 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4746 |OrigR: 908.0 ShpR:1999.3 |X: 1011.0(2345.0) AvgX100: 639.5 |AvgR:1281.5(1655.1)233 |Ls: 3.1173 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4747 |OrigR: 142.0 ShpR: 409.2 |X:  202.0(2345.0) AvgX100: 637.1 |AvgR:1276.6(1655.1)234 |Ls: 2.9009 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4748 |OrigR: 142.0 ShpR: 409.2 |X:  202.0(2345.0) AvgX100: 632.0 |AvgR:1266.3(1655.1)235 |Ls: 3.0063 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4749 |OrigR:1231.0 ShpR:2676.1 |X: 1334.0(2345.0) AvgX100: 640.9 |AvgR:1284.0(1655.1)236 |Ls: 3.0197 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4750 |OrigR: 630.0 ShpR:1430.5 |X:  702.0(2345.0) AvgX100: 642.0 |AvgR:1286.1(1655.1)237 |Ls: 2.8920 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4751 |OrigR:1209.0 ShpR:2848.4 |X: 1412.0(2345.0) AvgX100: 651.6 |AvgR:1305.6(1655.1)238 |Ls: 2.9978 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4752 |OrigR: 915.0 ShpR:2018.5 |X:  996.0(2345.0) AvgX100: 643.1 |AvgR:1288.3(1655.1)239 |Ls: 3.0110 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4753 |OrigR: 911.0 ShpR:2011.6 |X:  998.0(2345.0) AvgX100: 645.1 |AvgR:1292.1(1655.1)240 |Ls: 3.0136 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4754 |OrigR: 631.0 ShpR:1430.6 |X:  702.0(2345.0) AvgX100: 649.1 |AvgR:1300.3(1655.1)241 |Ls: 3.1162 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4755 |OrigR: 209.0 ShpR: 548.4 |X:  270.0(2345.0) AvgX100: 644.9 |AvgR:1291.7(1655.1)242 |Ls: 3.1454 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4756 |OrigR: 725.0 ShpR:1620.0 |X:  809.0(2345.0) AvgX100: 650.3 |AvgR:1302.5(1655.1)243 |Ls: 3.0011 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4757 |OrigR: 209.0 ShpR: 546.4 |X:  269.0(2345.0) AvgX100: 648.5 |AvgR:1298.8(1655.1)244 |Ls: 3.3914 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4758 |OrigR: 208.0 ShpR: 544.8 |X:  268.0(2345.0) AvgX100: 643.0 |AvgR:1287.8(1655.1)245 |Ls: 3.2961 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4759 |OrigR: 209.0 ShpR: 546.4 |X:  269.0(2345.0) AvgX100: 638.7 |AvgR:1278.9(1655.1)246 |Ls: 3.1886 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4760 |OrigR: 208.0 ShpR: 544.8 |X:  268.0(2345.0) AvgX100: 638.7 |AvgR:1279.2(1655.1)247 |Ls: 2.8768 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4761 |OrigR: 731.0 ShpR:1635.6 |X:  809.0(2345.0) AvgX100: 638.7 |AvgR:1279.1(1655.1)248 |Ls: 2.9452 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4762 |OrigR: 209.0 ShpR: 546.4 |X:  269.0(2345.0) AvgX100: 638.8 |AvgR:1279.4(1655.1)249 |Ls: 2.7846 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4763 |OrigR: 209.0 ShpR: 546.4 |X:  269.0(2345.0) AvgX100: 637.0 |AvgR:1275.7(1655.1)250 |Ls: 3.0523 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4764 |OrigR: 197.0 ShpR: 524.2 |X:  261.0(2345.0) AvgX100: 632.5 |AvgR:1266.6(1655.1)251 |Ls: 2.9297 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4765 |OrigR: 209.0 ShpR: 546.4 |X:  269.0(2345.0) AvgX100: 628.5 |AvgR:1258.5(1655.1)252 |Ls: 2.9327 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4766 |OrigR: 618.0 ShpR:1399.8 |X:  690.0(2345.0) AvgX100: 626.1 |AvgR:1253.6(1655.1)253 |Ls: 3.0450 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4767 |OrigR:1271.0 ShpR:2765.1 |X: 1355.0(2345.0) AvgX100: 637.0 |AvgR:1275.8(1655.1)254 |Ls: 2.8563 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4768 |OrigR: 907.0 ShpR:1992.2 |X: 1008.0(2345.0) AvgX100: 642.6 |AvgR:1286.5(1655.1)255 |Ls: 2.8820 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4769 |OrigR: 209.0 ShpR: 548.9 |X:  270.0(2345.0) AvgX100: 639.1 |AvgR:1279.3(1655.1)256 |Ls: 2.8816 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4770 |OrigR: 743.0 ShpR:1660.3 |X:  823.0(2345.0) AvgX100: 628.8 |AvgR:1258.4(1655.1)257 |Ls: 2.8230 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4771 |OrigR: 925.0 ShpR:2039.5 |X: 1012.0(2345.0) AvgX100: 634.5 |AvgR:1269.7(1655.1)258 |Ls: 2.8845 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4772 |OrigR: 617.0 ShpR:1396.2 |X:  691.0(2345.0) AvgX100: 638.7 |AvgR:1278.2(1655.1)259 |Ls: 2.8036 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4773 |OrigR: 843.0 ShpR:1873.8 |X:  922.0(2345.0) AvgX100: 643.4 |AvgR:1287.8(1655.1)260 |Ls: 2.9664 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4774 |OrigR: 928.0 ShpR:2048.8 |X: 1007.0(2345.0) AvgX100: 649.1 |AvgR:1299.4(1655.1)261 |Ls: 2.6743 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4775 |OrigR: 209.0 ShpR: 551.4 |X:  271.0(2345.0) AvgX100: 634.5 |AvgR:1270.2(1655.1)262 |Ls: 2.7845 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4776 |OrigR: 209.0 ShpR: 551.4 |X:  271.0(2345.0) AvgX100: 618.7 |AvgR:1241.1(1655.1)263 |Ls: 2.7932 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4777 |OrigR: 209.0 ShpR: 551.4 |X:  271.0(2345.0) AvgX100: 612.2 |AvgR:1227.9(1655.1)264 |Ls: 3.2244 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4778 |OrigR: 211.0 ShpR: 553.1 |X:  272.0(2345.0) AvgX100: 603.1 |AvgR:1209.3(1655.1)265 |Ls: 2.9410 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4779 |OrigR:1467.0 ShpR:3150.7 |X: 1609.0(2345.0) AvgX100: 611.1 |AvgR:1225.7(1655.1)266 |Ls: 2.8212 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4780 |OrigR: 852.0 ShpR:1889.2 |X:  934.0(2345.0) AvgX100: 616.1 |AvgR:1235.7(1655.1)267 |Ls: 2.9834 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4781 |OrigR: 744.0 ShpR:1664.9 |X:  817.0(2345.0) AvgX100: 621.3 |AvgR:1246.4(1655.1)268 |Ls: 2.7297 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4782 |OrigR: 726.0 ShpR:1624.1 |X:  804.0(2345.0) AvgX100: 624.8 |AvgR:1253.4(1655.1)269 |Ls: 2.7041 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4783 |OrigR: 211.0 ShpR: 553.1 |X:  272.0(2345.0) AvgX100: 617.2 |AvgR:1238.2(1655.1)270 |Ls: 3.2683 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4784 |OrigR: 211.0 ShpR: 553.1 |X:  272.0(2345.0) AvgX100: 611.8 |AvgR:1227.5(1655.1)271 |Ls: 3.1795 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4785 |OrigR: 143.0 ShpR: 411.3 |X:  203.0(2345.0) AvgX100: 609.5 |AvgR:1222.7(1655.1)272 |Ls: 3.1720 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4786 |OrigR: 187.0 ShpR: 497.7 |X:  249.0(2345.0) AvgX100: 603.9 |AvgR:1212.1(1655.1)273 |Ls: 2.8611 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4787 |OrigR: 207.0 ShpR: 545.2 |X:  269.0(2345.0) AvgX100: 600.5 |AvgR:1205.1(1655.1)274 |Ls: 2.8845 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4788 |OrigR: 207.0 ShpR: 542.2 |X:  267.0(2345.0) AvgX100: 600.5 |AvgR:1205.2(1655.1)275 |Ls: 3.0262 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4789 |OrigR: 210.0 ShpR: 550.5 |X:  271.0(2345.0) AvgX100: 595.0 |AvgR:1194.2(1655.1)276 |Ls: 3.0329 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4790 |OrigR: 380.0 ShpR: 908.0 |X:  445.0(2345.0) AvgX100: 587.6 |AvgR:1180.4(1655.1)277 |Ls: 3.1178 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4791 |OrigR: 707.0 ShpR:1574.7 |X:  817.0(2345.0) AvgX100: 591.4 |AvgR:1187.3(1655.1)278 |Ls: 2.9616 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4792 |OrigR:1094.0 ShpR:2395.4 |X: 1178.0(2345.0) AvgX100: 596.1 |AvgR:1196.7(1655.1)279 |Ls: 2.9752 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4793 |OrigR: 209.0 ShpR: 548.4 |X:  270.0(2345.0) AvgX100: 594.4 |AvgR:1193.2(1655.1)280 |Ls: 3.0050 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4794 |OrigR: 841.0 ShpR:1867.6 |X:  921.0(2345.0) AvgX100: 599.2 |AvgR:1203.0(1655.1)281 |Ls: 2.8486 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4795 |OrigR: 735.0 ShpR:1644.0 |X:  817.0(2345.0) AvgX100: 601.2 |AvgR:1206.8(1655.1)282 |Ls: 3.0458 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4796 |OrigR:1248.0 ShpR:2717.3 |X: 1339.0(2345.0) AvgX100: 610.1 |AvgR:1224.8(1655.1)283 |Ls: 2.6930 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4797 |OrigR:  82.0 ShpR: 498.7 |X:  263.0(2345.0) AvgX100: 604.6 |AvgR:1213.6(1655.1)284 |Ls: 2.7164 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4798 |OrigR: 711.0 ShpR:1583.6 |X:  806.0(2345.0) AvgX100: 604.5 |AvgR:1212.9(1655.1)285 |Ls: 2.9210 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4799 |OrigR: 213.0 ShpR: 559.3 |X:  275.0(2345.0) AvgX100: 596.7 |AvgR:1197.5(1655.1)286 |Ls: 2.8045 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4800 |OrigR: 213.0 ShpR: 559.3 |X:  275.0(2345.0) AvgX100: 596.7 |AvgR:1197.5(1655.1)287 |Ls: 2.8599 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4801 |OrigR: 385.0 ShpR: 917.5 |X:  449.0(2345.0) AvgX100: 596.7 |AvgR:1197.5(1655.1)288 |Ls: 2.9682 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4802 |OrigR: 385.0 ShpR: 917.5 |X:  449.0(2345.0) AvgX100: 593.0 |AvgR:1190.0(1655.1)289 |Ls: 2.9383 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4803 |OrigR: 385.0 ShpR: 917.5 |X:  449.0(2345.0) AvgX100: 588.1 |AvgR:1180.2(1655.1)290 |Ls: 2.7857 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4804 |OrigR: 211.0 ShpR: 555.1 |X:  273.0(2345.0) AvgX100: 581.5 |AvgR:1167.1(1655.1)291 |Ls: 2.8892 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4805 |OrigR: 211.0 ShpR: 555.1 |X:  273.0(2345.0) AvgX100: 579.5 |AvgR:1163.1(1655.1)292 |Ls: 2.7690 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4806 |OrigR: 211.0 ShpR: 555.1 |X:  273.0(2345.0) AvgX100: 575.4 |AvgR:1154.6(1655.1)293 |Ls: 3.3917 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4807 |OrigR: 911.0 ShpR:2015.6 |X:  994.0(2345.0) AvgX100: 582.2 |AvgR:1168.4(1655.1)294 |Ls: 2.9743 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4808 |OrigR:1762.0 ShpR:3793.7 |X: 1858.0(2345.0) AvgX100: 582.4 |AvgR:1168.9(1655.1)295 |Ls: 2.8641 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4809 |OrigR: 856.0 ShpR:1896.6 |X:  934.0(2345.0) AvgX100: 588.9 |AvgR:1182.3(1655.1)296 |Ls: 2.9968 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4810 |OrigR: 559.0 ShpR:1280.9 |X:  627.0(2345.0) AvgX100: 592.5 |AvgR:1189.5(1655.1)297 |Ls: 3.0102 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4811 |OrigR: 213.0 ShpR: 559.3 |X:  275.0(2345.0) AvgX100: 587.0 |AvgR:1178.4(1655.1)298 |Ls: 2.7083 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4812 |OrigR: 388.0 ShpR: 925.3 |X:  453.0(2345.0) AvgX100: 584.5 |AvgR:1173.4(1655.1)299 |Ls: 2.9490 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4813 |OrigR: 213.0 ShpR: 559.3 |X:  275.0(2345.0) AvgX100: 584.5 |AvgR:1173.4(1655.1)300 |Ls: 2.6982 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4814 |OrigR: 207.0 ShpR: 545.2 |X:  269.0(2345.0) AvgX100: 584.5 |AvgR:1173.2(1655.1)301 |Ls: 2.7501 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4815 |OrigR: 377.0 ShpR: 901.7 |X:  443.0(2345.0) AvgX100: 586.2 |AvgR:1176.6(1655.1)302 |Ls: 2.7493 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4816 |OrigR: 214.0 ShpR: 559.4 |X:  275.0(2345.0) AvgX100: 584.4 |AvgR:1173.0(1655.1)303 |Ls: 2.9657 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4817 |OrigR: 730.0 ShpR:1635.0 |X:  806.0(2345.0) AvgX100: 589.8 |AvgR:1183.9(1655.1)304 |Ls: 2.7456 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4818 |OrigR: 229.0 ShpR: 589.9 |X:  294.0(2345.0) AvgX100: 584.5 |AvgR:1173.3(1655.1)305 |Ls: 2.9004 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4819 |OrigR: 556.0 ShpR:1274.6 |X:  624.0(2345.0) AvgX100: 577.4 |AvgR:1159.0(1655.1)306 |Ls: 2.9881 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4820 |OrigR: 850.0 ShpR:1890.0 |X:  929.0(2345.0) AvgX100: 574.8 |AvgR:1153.8(1655.1)307 |Ls: 2.8818 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4821 |OrigR: 207.0 ShpR: 544.2 |X:  268.0(2345.0) AvgX100: 565.2 |AvgR:1134.3(1655.1)308 |Ls: 2.9657 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4822 |OrigR: 383.0 ShpR: 915.3 |X:  450.0(2345.0) AvgX100: 562.6 |AvgR:1129.1(1655.1)309 |Ls: 2.6657 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4823 |OrigR: 734.0 ShpR:1641.4 |X:  810.0(2345.0) AvgX100: 562.6 |AvgR:1130.2(1655.1)310 |Ls: 3.1386 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4824 |OrigR: 552.0 ShpR:1267.2 |X:  622.0(2345.0) AvgX100: 562.7 |AvgR:1130.4(1655.1)311 |Ls: 2.9937 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4825 |OrigR: 154.0 ShpR: 519.4 |X:  263.0(2345.0) AvgX100: 557.2 |AvgR:1119.2(1655.1)312 |Ls: 2.7780 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4826 |OrigR: 599.0 ShpR:1367.4 |X:  690.0(2345.0) AvgX100: 562.0 |AvgR:1128.7(1655.1)313 |Ls: 2.8995 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4827 |OrigR: 921.0 ShpR:2031.1 |X: 1011.0(2345.0) AvgX100: 563.9 |AvgR:1132.6(1655.1)314 |Ls: 2.8812 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4828 |OrigR: 548.0 ShpR:1255.3 |X:  616.0(2345.0) AvgX100: 556.0 |AvgR:1123.6(1655.1)315 |Ls: 3.0385 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4829 |OrigR:1512.0 ShpR:3268.7 |X: 1613.0(2345.0) AvgX100: 565.8 |AvgR:1143.5(1655.1)316 |Ls: 2.8761 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4830 |OrigR: 546.0 ShpR:1254.1 |X:  614.0(2345.0) AvgX100: 565.3 |AvgR:1142.6(1655.1)317 |Ls: 3.1201 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4831 |OrigR: 376.0 ShpR: 898.1 |X:  443.0(2345.0) AvgX100: 567.0 |AvgR:1146.1(1655.1)318 |Ls: 2.8330 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4832 |OrigR:1253.0 ShpR:2729.8 |X: 1343.0(2345.0) AvgX100: 577.7 |AvgR:1167.9(1655.1)319 |Ls: 2.9197 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4833 |OrigR: 835.0 ShpR:1852.5 |X:  915.0(2345.0) AvgX100: 578.9 |AvgR:1170.1(1655.1)320 |Ls: 2.8436 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4834 |OrigR: 839.0 ShpR:1856.4 |X:  937.0(2345.0) AvgX100: 585.5 |AvgR:1183.2(1655.1)321 |Ls: 2.8596 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4835 |OrigR:1502.0 ShpR:3241.7 |X: 1617.0(2345.0) AvgX100: 599.0 |AvgR:1210.1(1655.1)322 |Ls: 2.9049 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4836 |OrigR: 652.0 ShpR:1427.2 |X:  819.0(2345.0) AvgX100: 604.5 |AvgR:1218.8(1655.1)323 |Ls: 2.8005 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4837 |OrigR:1096.0 ShpR:2401.1 |X: 1179.0(2345.0) AvgX100: 613.5 |AvgR:1237.3(1655.1)324 |Ls: 2.7587 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 4838 |OrigR: 929.0 ShpR:2051.9 |X: 1009.0(2345.0) AvgX100: 620.9 |AvgR:1252.3(1655.1)325 |Ls: 2.7023 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
